step,loss,mean_absolute_error,acc,mean_q,reward,score
293,19.280651,0.66591364,0.3125,0.5798861,0,50
294,28.56232,0.8356751,0.375,0.6131927,0,50
295,38.33249,1.0372247,0.40625,0.6562712,0,50
296,38.21776,1.0197573,0.34375,0.6674981,25,75
297,28.455063,0.83419293,0.40625,0.59817934,0,75
298,19.164991,0.61913455,0.28125,0.61320174,0,75
299,28.686745,0.8231355,0.4375,0.6094332,-1,75
300,19.767118,0.7061987,0.21875,0.5689249,-1,75
301,28.73227,0.80135417,0.46875,0.6054189,-1,75
302,37.95179,1.0613577,0.28125,0.6182021,-1,75
303,28.699778,0.81889856,0.40625,0.672666,-1,75
304,28.169556,0.8616274,0.21875,0.58124256,-1,75
305,37.75608,1.0007405,0.4375,0.64367616,-1,75
306,37.80158,1.0046514,0.3125,0.62092054,-1,75
307,47.910053,1.2120206,0.40625,0.6106949,-1,75
308,28.007404,0.8627064,0.15625,0.5990127,0,0
309,9.582469,0.46668583,0.1875,0.5619894,25,25
310,18.759735,0.6326855,0.40625,0.6082249,-1,25
311,9.617314,0.43144172,0.40625,0.55748415,-1,25
312,19.700802,0.6733812,0.25,0.56992596,-1,25
313,46.921265,1.143562,0.625,0.68271637,-1,25
314,47.976784,1.1848083,0.34375,0.59334207,-1,25
315,67.12442,1.5687934,0.40625,0.6695732,-1,25
316,19.295002,0.6532306,0.40625,0.5658461,-1,25
317,18.762531,0.6290488,0.34375,0.5813749,25,50
318,37.76474,1.0318182,0.34375,0.5849148,0,50
319,19.624802,0.70728683,0.3125,0.54460186,0,50
320,28.881742,0.8537792,0.21875,0.6596635,0,50
321,18.97622,0.63456166,0.375,0.57857853,0,50
322,66.51176,1.1706681,0.53125,0.62043726,0,50
323,38.422276,1.050744,0.3125,0.64132154,0,50
324,10.0679245,0.5028578,0.3125,0.5245104,25,75
325,0.25566074,0.31170598,0.3125,0.50988686,-1,75
326,65.745346,1.543905,0.625,0.67315954,0,75
327,38.104595,1.0518599,0.34375,0.59312314,-1,75
328,39.02053,0.70119905,0.3125,0.5395045,-1,75
329,19.240803,0.63025385,0.375,0.59581923,-1,75
330,10.052793,0.51135635,0.28125,0.5844064,-1,75
331,37.595108,1.0088927,0.4375,0.6009751,-1,75
332,19.340195,0.6691465,0.375,0.57244,-1,75
333,28.02077,0.8060621,0.59375,0.6194403,-1,75
334,27.972145,0.8271748,0.46875,0.5631319,-1,75
335,37.760956,1.0356392,0.375,0.59147984,-1,75
336,28.964514,0.845503,0.40625,0.6465249,0,0
337,28.402727,0.8648678,0.34375,0.58050096,25,25
338,47.384884,1.1764896,0.53125,0.6931807,-1,25
339,59.01009,1.0786277,0.21875,0.5745146,-1,25
340,29.271065,0.8650407,0.28125,0.6211586,-1,25
