step,loss,mean_absolute_error,acc,mean_q,reward,score
450,0.19796988,0.29154527,0.375,0.68533486,0,0
451,19.713654,0.6702329,0.3125,0.69281375,-1,0
452,18.424213,0.62786007,0.375,0.6615987,-1,0
453,0.27806497,0.28861457,0.21875,0.6817255,-1,0
454,9.933341,0.49386907,0.3125,0.67944646,-1,0
455,10.023902,0.51515067,0.21875,0.69202065,-1,0
456,0.27318686,0.33361566,0.25,0.6241802,-1,0
457,0.2800644,0.32524586,0.25,0.7007806,-1,0
458,28.966583,0.82297015,0.4375,0.7177207,-1,0
459,10.037818,0.50161636,0.28125,0.72379696,-1,0
460,0.31981575,0.35910287,0.25,0.6564168,50,50
461,9.513049,0.4847389,0.25,0.63539755,0,50
462,0.30505392,0.3128317,0.21875,0.684023,-1,50
463,0.22806443,0.29797527,0.40625,0.74786437,-1,50
464,28.837822,0.8494216,0.375,0.70915234,-1,50
465,0.23293842,0.28181237,0.15625,0.6974372,-1,50
466,9.593065,0.46797997,0.40625,0.69903183,-1,50
467,19.243183,0.6886507,0.25,0.75212246,-1,50
468,0.24223974,0.2914214,0.09375,0.63269085,0,50
469,0.24562687,0.30493224,0.1875,0.7441616,0,50
470,18.51599,0.68631566,0.28125,0.6904884,0,50
471,48.125977,0.86745155,0.3125,0.76762265,-1,50
472,10.007034,0.48327106,0.25,0.7118368,-1,50
473,38.07027,0.67064035,0.25,0.7537762,-1,50
474,0.2472907,0.30161282,0.3125,0.6865819,-1,50
475,0.4770551,0.3430764,0.15625,0.74471736,-1,50
476,0.24635457,0.30767334,0.25,0.6511965,0,0
477,0.28038365,0.3048217,0.21875,0.68675756,-1,0
478,10.119349,0.501724,0.1875,0.6590675,-1,0
479,10.130626,0.55267715,0.1875,0.7333802,-1,0
480,19.352282,0.6396339,0.34375,0.7584404,-1,0
481,10.049383,0.5275674,0.28125,0.67709744,25,25
482,10.110018,0.5500243,0.21875,0.71734166,-1,25
