step,loss,mean_absolute_error,acc,mean_q,reward,score
397,29.810972,0.86811256,0.46875,0.7973457,-1,25
398,9.952986,0.46882606,0.5,0.80545616,-1,25
399,38.825356,0.690735,0.4375,0.8649981,-1,25
400,29.760853,0.8683646,0.4375,0.8326024,-1,25
401,38.57631,0.6823671,0.40625,0.7822286,25,50
402,19.194834,0.6849845,0.46875,0.7258936,0,50
403,126.68418,1.6330128,0.46875,0.85266817,-1,50
404,58.635853,1.0733702,0.28125,0.7888829,-1,50
405,0.22255406,0.31214112,0.34375,0.7975023,-1,50
406,48.973846,0.86287844,0.53125,0.83136183,-1,50
407,0.20349546,0.31511626,0.375,0.79613924,-1,50
408,18.824799,0.69231737,0.3125,0.7687467,-1,50
409,0.24976979,0.27792755,0.34375,0.85838366,25,75
410,19.096865,0.63800675,0.53125,0.77865183,0,75
411,0.21976174,0.32597157,0.34375,0.73575616,-1,75
412,0.24418135,0.3145259,0.46875,0.80934775,-1,75
413,0.22861817,0.29255384,0.375,0.7909219,-1,75
414,0.13111657,0.28204495,0.375,0.75455093,-1,75
415,0.17478678,0.30968165,0.40625,0.7981851,-1,75
416,38.8882,0.6963019,0.40625,0.7249129,-1,75
417,19.663204,0.6760654,0.375,0.79013836,-1,75
418,86.910225,1.2371134,0.46875,0.83207154,-1,75
419,0.13192469,0.27062687,0.46875,0.8057748,-1,75
420,0.21491154,0.30522564,0.375,0.8015897,0,75
421,0.16161111,0.29875422,0.40625,0.7802906,0,0
422,68.727585,1.2501099,0.40625,0.7553134,0,0
423,0.19867864,0.30855694,0.40625,0.7742293,0,0
424,19.207111,0.67805594,0.4375,0.78253084,0,0
425,39.172478,0.66484034,0.4375,0.797899,-1,0
426,38.88175,0.6847168,0.46875,0.8034249,-1,0
427,96.91068,1.4421284,0.40625,0.8181169,-1,0
428,29.107344,0.87374085,0.46875,0.77379656,50,50
429,47.84153,0.8562106,0.34375,0.81461644,0,50
430,38.472267,1.057598,0.4375,0.8150728,-1,50
431,19.82209,0.6774299,0.25,0.8139498,-1,50
432,20.49858,0.68932164,0.40625,0.8316002,-1,50
433,38.49198,0.63084555,0.40625,0.78375846,-1,50
434,0.1202967,0.310113,0.4375,0.76050746,-1,50
435,9.614132,0.46160012,0.46875,0.7642665,-1,50
436,58.12504,1.0518129,0.46875,0.8202617,0,50
437,48.24713,0.87261975,0.375,0.7643949,-1,50
438,48.459503,0.86196554,0.4375,0.82136375,0,50
439,10.656288,0.47975588,0.3125,0.79767716,-1,50
440,19.500513,0.6485765,0.59375,0.80567527,-1,50
441,136.8796,1.8440778,0.375,0.77445996,-1,50
442,9.841777,0.5236823,0.53125,0.79697955,-1,50
443,18.973711,0.6253903,0.5,0.78432775,-1,50
444,19.535517,0.6598729,0.53125,0.8841656,-1,50
445,0.15511298,0.27433595,0.5,0.7743658,-1,50
446,38.7333,0.69109565,0.40625,0.8559936,-1,50
447,0.275071,0.32655,0.34375,0.7598756,-1,50
448,0.21514967,0.33846164,0.28125,0.74627066,0,0
449,0.09306356,0.26413202,0.5,0.814994,0,0
450,57.62392,1.0380211,0.59375,0.870983,-1,0
451,19.542036,0.69023025,0.53125,0.8260886,25,25
452,48.649364,0.87433624,0.46875,0.7884072,0,25
453,38.942436,0.711423,0.34375,0.76610947,-1,25
